trialsOne.thisRepN,trialsOne.thisTrialN,trialsOne.thisN,trialsOne.thisIndex,stimuli_letter,target,correct_key,WelcomeScreenText.started,WelcomeInstructions.started,WelcomeScreenText.stopped,keyWelcome.started,keyWelcome.keys,keyWelcome.rt,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,22.34145399999943,24.335124900000665,24.35221989999991,25.336036400000012,z,0.615216700000019,,,566110,001,2024-05-15_17h24.29.847,nBack,2022.2.5,60.58461732335723,
,,,,,,,,,,,,,25.96842629999992,,,,,,,,
